Season,DayNum,outcome,TeamID,Score,NumOT,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2004,47,1,1443,92,0,32,62,8,19,20,27,16,21,18,14,8,1,20
2004,47,1,1444,79,0,31,65,5,15,12,19,15,30,14,13,12,6,24
2004,47,1,1448,119,3,46,90,11,30,16,31,18,35,21,16,8,5,26
2004,47,1,1450,62,0,20,45,3,9,19,25,7,23,10,13,11,2,14
2004,47,1,1455,66,0,22,52,2,19,20,25,9,33,16,14,2,3,19
2004,47,1,1458,63,0,20,51,1,12,22,32,13,22,11,7,4,2,12
2004,47,1,1461,79,0,29,54,8,24,13,20,12,30,22,15,6,8,10
2004,47,1,1462,78,0,25,61,9,26,19,26,16,21,16,12,7,3,15
2004,48,1,1128,88,0,31,54,10,23,16,27,7,22,17,12,7,1,23
2004,48,1,1210,79,0,29,58,6,20,15,20,14,26,19,15,7,2,19
2004,48,1,1221,69,0,24,59,7,17,14,22,15,25,19,13,17,6,18
2004,48,1,1275,63,0,26,52,5,14,6,13,7,19,17,14,5,2,22
2004,48,1,1281,106,0,40,62,8,14,18,27,14,21,23,19,10,5,13
2004,48,1,1305,75,0,23,55,5,13,24,29,14,23,13,13,7,5,16
2004,48,1,1307,74,0,25,50,11,22,13,16,12,28,22,18,4,2,16
2004,48,1,1323,78,0,24,47,12,22,18,20,7,13,14,7,6,1,11
2004,48,1,1344,72,0,23,45,6,15,20,29,9,20,19,16,10,7,15
2004,48,1,1348,82,0,35,78,7,22,5,5,17,22,24,11,16,5,17
2004,48,1,1352,70,0,21,45,4,14,24,30,8,30,11,15,1,2,12
2004,48,1,1356,82,0,26,55,6,19,24,34,9,20,16,16,15,4,18
2004,48,1,1364,63,0,23,53,5,16,12,19,12,22,17,8,1,1,17
2004,48,1,1374,60,0,24,47,4,17,8,13,8,23,11,18,7,1,19
2004,48,1,1384,66,0,25,56,4,14,12,18,13,19,10,15,10,3,18
2004,48,1,1401,103,2,34,77,10,23,25,44,21,23,22,7,9,0,20
2004,48,1,1436,62,0,24,52,4,15,10,16,11,28,11,15,7,3,12
2004,49,1,1107,63,1,20,57,4,14,19,24,10,34,12,15,9,3,19
2004,49,1,1112,83,0,30,66,7,24,16,20,15,31,22,19,3,8,9
2004,49,1,1113,81,0,27,56,2,16,25,31,14,18,19,21,9,2,15
2004,49,1,1117,64,0,22,58,5,21,15,20,16,27,16,19,10,4,17
2004,49,1,1124,69,0,28,56,4,8,9,15,9,22,12,13,11,2,15
2004,49,1,1131,64,0,24,57,8,25,8,12,8,21,14,13,5,1,22
2004,49,1,1142,93,0,29,60,8,18,27,33,11,34,9,19,7,1,18
2004,49,1,1151,74,0,21,49,4,19,28,40,13,30,14,21,6,3,15
2004,49,1,1155,74,0,25,60,5,15,19,24,18,29,15,16,5,4,17
2004,49,1,1158,65,0,22,49,9,27,12,20,9,31,13,17,4,10,19
2004,49,1,1161,66,0,22,50,4,12,18,23,8,22,11,17,5,4,19
2004,49,1,1166,66,0,26,55,5,14,9,12,6,23,10,14,9,5,21
2004,49,1,1169,79,0,28,50,6,13,17,23,7,20,17,20,11,3,21
2004,49,1,1178,98,0,38,67,10,25,12,19,15,21,21,9,12,2,13
2004,49,1,1192,79,0,25,47,7,13,22,26,4,30,20,24,11,11,29
2004,49,1,1196,101,0,42,68,9,22,8,14,13,27,30,21,9,6,26
2004,49,1,1201,46,0,17,43,3,13,9,20,12,28,8,12,4,3,8
2004,49,1,1207,85,0,32,60,11,21,10,25,15,22,20,14,10,1,21
2004,49,1,1208,79,0,24,51,4,18,27,38,18,22,14,15,6,2,22
2004,49,1,1209,77,0,29,52,5,13,14,20,10,23,17,19,11,3,25
2004,49,1,1232,87,0,29,55,13,24,16,21,7,26,17,7,5,3,17
2004,49,1,1239,65,0,22,49,6,14,15,25,10,27,16,22,13,9,16
2004,49,1,1243,66,0,23,54,4,12,16,21,14,25,17,15,12,4,6
2004,49,1,1248,47,0,16,40,7,14,8,13,3,29,9,20,6,4,13
2004,49,1,1266,83,0,25,52,8,20,25,34,12,24,14,21,7,2,13
2004,49,1,1272,63,0,24,48,6,17,9,19,5,17,10,9,7,2,15
2004,49,1,1274,81,0,29,52,5,13,18,27,8,28,15,19,10,8,11
2004,49,1,1276,55,0,17,44,5,20,16,25,14,23,11,16,3,4,18
2004,49,1,1278,74,1,25,68,5,27,19,26,21,23,16,15,7,5,13
2004,49,1,1279,64,0,21,45,4,17,18,26,9,16,14,10,8,3,17
2004,49,1,1304,75,0,28,56,9,20,10,11,15,16,16,14,9,2,14
2004,49,1,1307,65,0,23,53,6,22,13,19,13,31,15,11,3,0,18
2004,49,1,1329,96,0,36,56,4,10,20,25,9,26,20,13,10,5,17
2004,49,1,1332,88,0,30,57,15,21,13,23,8,31,24,14,5,4,19
2004,49,1,1333,76,0,29,61,4,13,14,23,12,21,20,13,8,3,9
2004,49,1,1338,63,0,26,50,3,14,8,16,10,22,16,10,5,2,11
2004,49,1,1349,81,0,30,54,8,16,13,15,7,25,21,23,15,9,16
2004,49,1,1351,101,1,39,72,9,23,14,23,14,17,13,15,15,5,18
2004,49,1,1365,65,2,22,57,6,18,15,26,16,22,13,18,9,9,17
2004,49,1,1369,75,0,26,50,8,14,15,28,9,17,11,14,13,2,20
2004,49,1,1371,73,0,29,58,4,17,11,14,12,28,14,11,5,4,20
2004,49,1,1372,70,0,26,59,1,12,17,30,20,22,14,16,7,1,25
2004,49,1,1376,86,0,26,56,9,24,25,31,13,33,18,17,8,7,17
2004,49,1,1390,67,0,17,47,3,12,30,35,14,29,11,17,7,5,16
2004,49,1,1393,101,0,45,79,5,20,6,10,19,31,27,13,11,9,12
2004,49,1,1397,79,0,30,59,5,19,14,24,11,33,22,18,7,7,14
2004,49,1,1403,65,0,22,54,3,12,18,26,10,29,12,15,9,7,20
2004,49,1,1405,103,0,36,62,17,27,14,19,9,25,22,12,8,1,26
2004,49,1,1415,83,0,27,50,4,10,25,31,7,19,9,9,9,1,22
2004,49,1,1416,69,0,27,57,7,20,8,11,12,24,18,13,7,5,18
2004,49,1,1431,103,0,33,60,12,25,25,29,11,26,26,9,7,1,11
2004,49,1,1433,55,0,22,64,7,20,4,10,20,23,11,16,5,5,16
2004,49,1,1435,63,0,21,54,3,18,18,25,11,29,12,16,14,7,12
2004,49,1,1437,74,0,25,58,6,19,18,27,11,27,14,7,9,6,13
2004,49,1,1438,89,0,33,60,6,15,17,29,16,21,17,12,8,6,15
2004,49,1,1441,62,1,18,50,5,16,21,33,8,30,7,20,4,0,23
2004,49,1,1447,75,1,23,59,7,18,22,32,18,28,16,20,5,3,16
2004,49,1,1451,69,0,19,50,10,21,21,32,8,23,11,10,4,2,14
2004,49,1,1453,70,0,22,43,9,19,17,24,10,15,14,9,1,4,15
2004,49,1,1455,75,0,27,56,5,16,16,20,10,30,19,19,8,2,18
2004,49,1,1464,73,0,28,51,5,7,12,20,10,25,15,18,10,2,19
2004,50,1,1130,82,0,34,54,5,10,9,16,9,17,19,16,13,1,12
2004,50,1,1153,82,0,31,69,8,25,12,25,18,17,22,9,11,3,22
2004,50,1,1174,85,0,25,50,10,18,25,31,6,30,21,24,21,12,26
2004,50,1,1187,77,0,31,64,5,13,10,15,12,25,17,16,12,5,21
2004,50,1,1193,75,1,27,67,6,23,15,20,18,19,14,16,12,8,17
2004,50,1,1206,69,0,21,54,4,17,23,31,17,34,11,18,6,5,12
2004,50,1,1210,90,0,36,71,5,22,13,22,10,32,24,5,13,4,16
2004,50,1,1220,87,0,27,53,4,9,29,39,18,29,11,23,5,4,19
2004,50,1,1222,71,0,21,48,5,16,24,31,12,24,10,13,2,10,19
2004,50,1,1228,71,0,23,58,6,16,19,33,14,21,16,11,12,5,24
2004,50,1,1231,77,0,30,64,11,26,6,7,12,29,13,13,5,4,18
2004,50,1,1233,73,0,27,63,8,20,11,22,23,29,23,16,4,6,14
2004,50,1,1235,68,0,26,55,1,9,15,26,10,30,9,14,7,4,17
2004,50,1,1246,101,0,43,67,11,21,4,6,5,28,28,22,18,7,16
2004,50,1,1253,71,0,26,64,3,9,16,25,22,25,16,14,4,6,16
2004,50,1,1257,107,0,42,82,18,39,5,12,19,29,34,9,8,6,21
2004,50,1,1260,90,0,35,73,5,20,15,28,21,24,24,15,9,6,20
2004,50,1,1261,67,0,24,59,5,14,14,21,9,33,15,10,9,6,14
2004,50,1,1268,85,0,35,65,5,13,10,19,12,32,17,13,10,6,17
2004,50,1,1269,67,0,22,52,2,9,21,29,10,25,16,11,5,5,21
2004,50,1,1292,70,0,24,55,3,13,19,22,10,24,15,15,13,1,21
2004,50,1,1323,79,0,26,56,9,23,18,23,10,31,19,15,4,7,13
2004,50,1,1326,69,0,24,47,6,17,15,22,7,20,17,10,8,3,16
2004,50,1,1344,57,0,20,39,2,8,15,24,5,22,15,20,11,0,16
2004,50,1,1348,96,1,30,69,8,21,28,34,18,32,11,16,8,4,19
2004,50,1,1362,73,0,28,59,7,21,10,13,6,22,14,15,8,1,19
2004,50,1,1375,69,0,26,49,8,18,9,18,6,24,13,21,13,2,23
2004,50,1,1383,75,0,24,55,13,30,14,15,13,21,14,15,9,6,20
2004,50,1,1394,80,0,31,51,2,8,16,24,5,34,25,18,9,3,21
2004,50,1,1409,84,0,28,57,10,20,18,28,14,33,14,8,10,9,15
2004,50,1,1412,79,0,31,67,5,18,12,26,16,23,17,12,14,6,23
2004,50,1,1428,77,0,25,51,7,14,20,26,15,28,13,18,7,2,22
2004,50,1,1429,76,0,26,50,8,14,16,20,9,21,18,15,8,1,16
2004,50,1,1439,80,0,28,66,4,14,20,32,17,24,13,13,19,4,27
2004,50,1,1443,78,0,24,62,3,17,27,37,24,24,11,12,2,2,20
2004,50,1,1454,78,0,26,56,9,19,17,21,13,17,17,13,7,5,20
2004,54,1,1102,59,0,19,45,11,29,10,17,11,10,15,11,7,2,18
2004,54,1,1104,101,0,40,75,8,19,13,20,20,37,20,11,13,5,14
2004,54,1,1143,85,0,31,52,5,12,18,30,10,27,24,22,9,7,18
2004,54,1,1147,72,0,25,45,4,9,18,23,7,18,17,12,8,3,23
2004,54,1,1153,83,0,25,52,9,16,24,35,11,24,14,11,5,8,22
2004,54,1,1170,73,0,27,65,7,24,12,16,18,25,20,10,7,5,12
2004,54,1,1180,72,0,27,55,6,16,12,20,7,32,16,13,11,6,18
2004,54,1,1187,74,0,25,52,8,17,16,28,13,30,16,18,7,1,27
2004,54,1,1196,109,0,42,65,11,26,14,21,9,28,27,16,13,7,22
2004,54,1,1198,70,0,28,47,5,7,9,14,9,28,13,25,6,7,20
2004,54,1,1201,52,0,15,40,2,7,20,28,10,25,10,16,9,8,13
2004,54,1,1218,94,0,33,66,3,13,25,31,19,29,11,21,8,6,20
2004,54,1,1219,88,0,30,59,9,18,19,30,11,32,17,22,14,5,21
2004,54,1,1222,70,1,22,57,8,27,18,26,13,26,8,13,6,9,18
2004,54,1,1237,85,0,33,68,12,26,7,18,13,22,22,17,5,1,10
2004,54,1,1245,74,0,27,67,7,16,13,19,23,23,17,9,9,2,9
2004,54,1,1256,69,0,19,42,6,10,25,39,14,24,9,28,7,4,22
2004,54,1,1257,65,0,23,54,4,14,15,16,12,26,9,16,7,4,16
2004,54,1,1261,78,0,26,61,3,16,23,27,17,32,16,16,5,0,18
2004,54,1,1272,61,0,21,62,5,23,14,24,15,20,14,7,7,5,19
2004,54,1,1274,76,0,28,60,2,12,18,26,10,35,16,21,11,5,20
2004,54,1,1276,70,0,25,54,6,19,14,21,9,21,13,17,8,5,14
2004,54,1,1280,72,0,28,63,4,15,12,20,15,30,15,10,15,7,9
2004,54,1,1291,54,0,21,52,3,14,9,24,11,29,8,15,9,1,20
2004,54,1,1338,52,0,22,62,7,21,1,4,20,30,15,17,3,7,14
2004,54,1,1340,80,0,28,50,5,10,19,26,7,32,16,11,2,1,18
2004,54,1,1345,82,0,26,56,6,17,24,31,16,25,20,15,6,3,21
2004,54,1,1353,80,0,23,50,10,23,24,30,12,30,15,22,4,13,17
2004,54,1,1371,76,0,30,51,9,22,7,11,3,23,18,12,7,5,9
2004,54,1,1386,73,0,25,64,12,30,11,17,15,23,14,9,14,1,10
2004,54,1,1387,72,0,23,43,7,16,19,28,10,31,12,13,5,1,13
2004,54,1,1431,84,0,28,52,7,20,21,28,10,29,26,18,4,1,17
2004,54,1,1449,92,0,32,61,9,20,19,29,13,23,24,19,10,2,22
2004,54,1,1458,71,0,22,52,8,21,19,28,14,25,20,13,8,7,16
2004,55,1,1102,49,0,17,37,8,21,7,10,6,14,16,14,9,4,17
2004,55,1,1112,107,0,38,64,8,16,23,29,12,24,28,20,10,5,12
2004,55,1,1131,60,0,21,54,3,23,15,21,14,28,11,12,9,0,20
2004,55,1,1162,72,0,20,50,6,20,26,31,18,21,18,19,4,1,16
2004,55,1,1163,101,0,41,71,5,11,14,21,13,36,24,16,8,12,13
2004,55,1,1180,71,0,27,51,4,16,13,20,9,30,15,11,7,6,15
2004,55,1,1182,91,0,33,69,5,15,20,28,16,26,16,6,8,8,18
2004,55,1,1193,70,0,22,54,7,13,19,26,9,24,13,8,5,7,18
2004,55,1,1199,79,0,24,60,7,16,24,33,14,25,11,18,14,4,22
2004,55,1,1211,96,0,34,48,7,14,21,25,5,26,19,11,5,3,15
2004,55,1,1216,68,0,26,54,5,14,11,16,16,20,15,22,11,3,16
2004,55,1,1225,64,0,25,59,2,12,12,17,12,29,10,12,7,4,19
2004,55,1,1260,74,0,25,62,2,16,22,26,20,24,8,14,6,2,17
2004,55,1,1264,56,0,15,44,3,10,23,29,12,18,7,8,4,4,18
2004,55,1,1265,67,0,22,50,6,14,17,27,13,28,14,15,10,0,15
2004,55,1,1269,82,0,31,59,8,17,12,21,12,21,24,12,8,2,16
2004,55,1,1279,79,0,29,62,5,14,16,24,16,28,17,13,14,6,23
2004,55,1,1284,64,0,22,57,9,22,11,12,9,25,15,11,7,2,11
2004,55,1,1290,49,0,19,48,8,21,3,4,5,17,7,10,9,0,14
2004,55,1,1293,65,0,22,45,4,10,17,25,12,28,16,17,6,6,18
2004,55,1,1301,86,0,30,59,11,27,15,21,10,21,18,12,11,1,14
2004,55,1,1307,87,0,30,54,7,20,20,29,6,37,23,13,5,2,21
2004,55,1,1314,71,0,24,61,10,25,13,24,21,23,15,20,10,3,19
2004,55,1,1323,84,0,31,61,8,25,14,18,9,21,20,8,8,6,14
2004,55,1,1326,71,0,24,48,8,17,15,22,14,21,15,10,6,2,13
2004,55,1,1333,71,0,25,68,8,20,13,17,24,24,16,18,9,2,11
2004,55,1,1335,63,2,22,70,10,38,9,19,16,32,16,11,10,2,23
2004,55,1,1336,73,0,25,52,8,16,15,25,12,37,20,23,3,2,19
2004,55,1,1337,82,0,31,51,7,15,13,23,9,34,20,21,5,2,18
2004,55,1,1339,77,0,25,52,8,17,19,23,6,26,13,13,5,2,17
2004,55,1,1344,73,0,23,63,8,31,19,26,15,24,19,14,12,7,13
2004,55,1,1348,80,0,28,58,6,19,18,28,14,25,15,12,8,6,23
2004,55,1,1356,57,0,21,48,1,7,14,18,13,24,10,15,10,2,14
2004,55,1,1388,90,0,31,64,7,17,21,38,21,35,17,21,7,4,23
2004,55,1,1390,100,0,40,74,3,12,17,24,22,26,21,11,14,4,14
2004,55,1,1393,81,0,32,61,7,13,10,18,7,39,24,18,6,14,15
2004,55,1,1418,95,0,33,65,4,17,25,35,12,21,25,10,11,3,16
2004,55,1,1424,73,0,22,49,6,13,23,36,6,27,14,16,8,3,17
2004,55,1,1425,81,0,29,70,5,18,18,22,16,32,10,12,14,4,16
2004,55,1,1431,94,0,34,66,8,24,18,28,13,33,19,18,7,4,15
2004,55,1,1437,84,0,29,66,10,27,16,20,13,25,16,13,7,6,13
2004,55,1,1452,76,0,24,52,10,20,18,27,10,24,17,12,8,5,16
2004,55,1,1460,74,0,26,60,3,12,19,28,11,33,7,12,5,2,18
2004,55,1,1462,75,0,25,57,8,22,17,20,13,23,18,11,6,2,13
2004,56,1,1110,73,0,26,57,6,12,15,27,14,21,17,13,8,4,18
2004,56,1,1113,89,0,37,65,9,18,6,11,14,29,26,16,8,6,17
2004,56,1,1117,80,0,23,49,8,16,26,34,11,26,15,15,4,1,24
2004,56,1,1128,75,0,28,54,7,15,12,17,13,29,20,18,6,3,24
2004,56,1,1137,68,0,23,50,7,20,15,22,15,24,15,16,8,1,24
2004,56,1,1140,90,0,33,58,9,23,15,21,14,23,24,22,10,2,19
2004,56,1,1151,82,0,26,49,7,14,23,36,5,21,20,11,6,1,16
2004,56,1,1158,86,0,30,68,11,27,15,19,14,28,15,11,15,9,18
2004,56,1,1170,66,0,25,58,3,9,13,21,13,27,15,17,9,2,15
2004,56,1,1173,81,0,25,50,7,18,24,34,13,33,18,16,6,6,12
2004,56,1,1181,88,0,32,63,11,27,13,20,14,23,22,12,15,11,13
2004,56,1,1190,75,0,29,68,2,11,15,24,22,30,12,27,13,2,23
2004,56,1,1193,60,0,23,50,5,17,9,13,7,30,13,16,1,6,19
2004,56,1,1202,62,0,20,51,4,16,18,24,12,27,11,17,5,3,10
2004,56,1,1204,79,0,28,61,5,14,18,31,11,29,18,23,11,2,24
2004,56,1,1210,86,0,30,60,11,25,15,23,14,23,15,15,12,4,15
2004,56,1,1218,82,0,35,65,10,19,2,5,13,23,25,12,3,3,16
2004,56,1,1231,79,0,23,57,8,21,25,31,11,25,13,14,13,4,24
2004,56,1,1239,71,0,23,57,7,21,18,35,17,26,13,12,5,4,16
2004,56,1,1242,78,0,23,49,7,26,25,30,15,28,19,19,12,10,14
2004,56,1,1247,76,0,24,45,8,16,20,27,5,31,15,14,6,4,20
2004,56,1,1252,66,0,19,49,8,15,20,28,9,24,15,11,3,2,17
2004,56,1,1266,77,0,27,53,4,11,19,23,12,22,14,18,5,2,17
2004,56,1,1272,69,0,26,60,3,15,14,25,13,33,17,15,9,4,14
2004,56,1,1286,81,0,29,49,7,15,16,25,8,26,17,16,6,2,17
2004,56,1,1304,77,0,27,52,11,20,12,16,12,28,19,18,5,4,18
2004,56,1,1307,82,0,24,49,16,32,18,22,9,19,18,13,12,3,15
2004,56,1,1308,62,0,20,45,6,19,16,24,12,27,11,21,9,5,15
2004,56,1,1309,57,0,21,60,3,24,12,13,10,21,12,10,8,1,18
2004,56,1,1328,72,0,27,62,6,17,12,22,18,27,16,11,8,5,17
2004,56,1,1330,74,0,29,61,8,24,8,14,13,26,23,10,12,8,15
2004,56,1,1335,49,0,15,42,3,14,16,27,9,29,12,15,5,6,15
2004,56,1,1343,74,0,28,56,7,24,11,16,7,23,18,6,10,3,13
2004,56,1,1350,73,0,24,58,2,18,23,29,11,27,12,10,12,7,15
2004,56,1,1365,66,0,19,51,6,20,22,25,16,20,9,16,7,3,19
2004,56,1,1378,78,0,32,52,2,8,12,19,10,29,19,17,2,9,14
2004,56,1,1383,78,1,28,64,9,29,13,23,9,23,11,15,17,4,26
2004,56,1,1385,64,0,23,47,4,12,14,17,12,20,16,18,10,5,11
2004,56,1,1388,84,0,30,63,5,20,19,26,17,29,12,22,12,6,19
2004,56,1,1394,78,0,24,50,7,16,23,33,12,21,16,16,6,1,18
2004,56,1,1395,99,0,34,55,10,20,21,38,17,26,26,19,6,2,17
2004,56,1,1400,88,0,31,59,6,20,20,31,17,28,10,19,6,1,18
2004,56,1,1407,79,0,31,60,14,24,3,8,6,27,16,7,9,4,14
2004,56,1,1428,78,0,28,45,11,19,11,14,7,24,20,10,3,3,13
2004,56,1,1429,74,0,29,52,6,17,10,17,13,17,21,9,5,2,14
2004,56,1,1441,72,1,21,44,7,17,23,32,7,29,13,23,2,0,21
2004,56,1,1444,76,0,22,50,5,14,27,42,10,20,19,11,12,6,20
2004,56,1,1453,80,0,22,66,3,15,33,46,20,38,11,14,11,2,24
2004,57,1,1103,85,0,26,48,12,23,21,34,11,23,16,14,9,5,14
2004,57,1,1104,71,0,25,48,5,11,16,20,10,24,8,11,4,3,17
2004,57,1,1110,71,0,23,50,11,17,14,26,11,34,18,21,7,2,17
2004,57,1,1111,58,0,19,59,3,11,17,25,18,28,11,21,16,6,14
2004,57,1,1112,72,0,26,62,9,31,11,17,20,29,19,23,8,6,11
2004,57,1,1114,82,0,28,67,9,28,17,19,15,32,14,16,11,2,21
2004,57,1,1116,81,0,23,58,11,23,24,33,16,25,15,15,9,5,20
2004,57,1,1120,78,0,28,53,5,14,17,20,12,28,17,18,12,4,16
2004,57,1,1125,71,0,25,55,13,35,8,12,6,24,16,9,10,1,17
2004,57,1,1131,61,0,23,54,6,20,9,12,9,21,15,14,8,1,16
2004,57,1,1132,81,0,27,57,9,22,18,22,12,24,19,17,5,3,17
2004,57,1,1135,90,0,32,58,7,12,19,23,13,21,17,15,11,2,20
2004,57,1,1140,68,0,25,52,9,21,9,11,7,30,15,16,4,2,24
2004,57,1,1149,50,0,20,47,2,15,8,14,8,26,16,13,7,3,11
2004,57,1,1150,72,0,26,62,11,28,9,19,23,22,16,16,13,3,16
2004,57,1,1153,102,0,37,64,7,16,21,24,12,26,28,15,10,5,14
2004,57,1,1155,72,0,26,49,7,12,13,16,10,23,17,20,8,8,16
2004,57,1,1158,76,0,25,44,9,19,17,27,6,22,15,16,8,7,23
2004,57,1,1159,73,0,27,55,4,16,15,16,6,22,18,14,7,1,13
2004,57,1,1161,71,0,23,52,7,19,18,23,13,20,15,21,6,6,27
2004,57,1,1163,91,0,33,60,10,19,15,23,18,30,19,18,6,10,18
2004,57,1,1166,59,0,19,53,7,17,14,18,13,19,11,9,3,4,13
2004,57,1,1169,99,0,37,59,6,14,19,27,7,16,23,13,21,1,21
2004,57,1,1179,83,0,22,51,6,16,33,42,16,23,7,23,9,2,16
2004,57,1,1184,107,0,32,56,12,22,31,43,10,36,31,13,7,2,26
2004,57,1,1187,87,0,32,61,7,17,16,20,10,31,19,9,7,8,18
2004,57,1,1192,67,0,23,59,7,19,14,17,13,26,15,10,6,5,15
2004,57,1,1199,87,0,30,54,17,30,10,14,10,28,22,24,7,4,25
2004,57,1,1202,92,0,33,54,13,23,13,19,8,33,25,18,10,6,17
2004,57,1,1204,70,0,26,62,6,19,12,16,16,26,14,24,14,4,23
2004,57,1,1217,58,0,17,40,3,15,21,27,6,22,6,25,8,4,20
2004,57,1,1218,50,1,17,59,4,17,12,16,13,26,8,10,6,6,10
2004,57,1,1219,94,0,31,57,11,17,21,30,12,27,21,18,11,3,20
2004,57,1,1222,60,0,23,55,5,12,9,15,10,26,9,13,5,5,20
2004,57,1,1228,75,0,31,65,7,16,6,10,18,34,19,23,11,11,23
2004,57,1,1234,71,0,25,50,4,13,17,23,8,27,15,15,6,4,16
2004,57,1,1237,76,0,25,58,12,23,14,20,12,21,16,13,8,2,13
2004,57,1,1240,74,0,28,50,8,21,10,14,6,27,18,15,13,6,15
2004,57,1,1245,68,0,21,42,11,19,15,23,12,22,19,17,10,4,15
2004,57,1,1247,71,0,28,51,7,19,8,9,11,22,13,13,4,1,17
2004,57,1,1254,72,0,24,51,5,16,19,25,9,26,19,17,5,7,16
2004,57,1,1257,92,0,30,57,13,29,19,28,13,28,20,18,4,5,18
2004,57,1,1258,71,0,29,57,7,17,6,12,9,19,20,14,8,3,18
2004,57,1,1267,68,0,26,54,5,17,11,15,15,27,8,24,7,2,20
2004,57,1,1270,73,0,20,45,4,12,29,35,9,25,9,15,4,8,25
2004,57,1,1274,75,0,29,57,4,18,13,27,11,28,16,10,10,3,18
2004,57,1,1277,78,0,25,41,7,15,21,29,7,14,18,14,8,6,14
2004,57,1,1279,68,0,28,55,4,10,8,10,11,23,17,11,3,1,21
2004,57,1,1282,93,0,27,56,7,20,32,39,12,26,17,8,10,1,19
2004,57,1,1286,84,0,27,47,5,16,25,35,7,27,24,19,3,1,23
2004,57,1,1292,86,0,25,42,8,15,28,38,6,23,10,20,7,3,30
2004,57,1,1306,61,0,21,52,7,20,12,20,13,20,11,14,11,3,14
2004,57,1,1314,105,0,38,66,8,13,21,31,11,23,29,13,19,5,14
2004,57,1,1319,79,0,24,49,6,16,25,31,8,32,17,13,1,4,20
2004,57,1,1320,82,0,24,47,9,20,25,34,10,24,22,12,3,0,15
2004,57,1,1326,60,0,22,48,2,6,14,20,10,26,12,16,7,3,16
2004,57,1,1329,65,0,29,59,1,8,6,15,17,23,16,12,8,5,17
2004,57,1,1331,76,0,28,62,6,16,14,19,13,29,13,13,4,2,19
2004,57,1,1338,76,0,28,45,6,10,14,23,8,26,17,11,2,7,15
2004,57,1,1340,74,0,24,50,6,16,20,25,13,28,12,16,3,7,21
2004,57,1,1348,94,0,37,60,13,18,7,11,11,25,20,13,13,7,14
2004,57,1,1362,70,0,24,55,8,18,14,20,14,18,14,16,9,2,23
2004,57,1,1368,75,0,25,44,3,10,22,29,8,30,13,21,7,1,19
2004,57,1,1371,88,0,34,58,6,14,14,17,9,29,18,22,12,6,17
2004,57,1,1375,56,0,23,48,8,21,2,5,6,23,14,11,3,3,15
2004,57,1,1376,59,0,18,54,5,24,18,26,11,25,13,5,7,8,10
2004,57,1,1378,66,0,23,54,4,13,16,20,9,26,18,16,4,9,15
2004,57,1,1386,75,0,23,51,5,12,24,30,10,27,13,16,11,4,17
2004,57,1,1393,87,0,35,75,6,18,11,17,19,26,19,14,10,8,19
2004,57,1,1397,80,0,30,65,5,16,15,19,19,22,20,12,12,3,11
2004,57,1,1406,61,0,21,51,4,15,15,22,13,29,7,14,7,5,17
2004,57,1,1416,80,0,30,57,5,14,15,18,12,27,22,22,12,6,15
2004,57,1,1424,86,0,29,51,6,14,22,25,5,26,22,16,8,5,14
2004,57,1,1429,73,0,25,41,3,8,20,25,8,21,23,12,6,0,9
2004,57,1,1434,72,0,24,60,3,11,21,29,15,29,11,13,8,2,20
2004,57,1,1435,85,0,35,69,11,21,4,6,15,24,21,14,9,5,15
2004,57,1,1443,94,0,34,56,13,20,13,19,11,25,23,17,10,3,20
2004,57,1,1444,81,0,29,67,5,17,18,23,14,21,12,10,10,4,34
2004,57,1,1447,69,0,26,62,5,16,12,20,20,30,11,14,3,3,15
2004,57,1,1448,91,0,31,67,4,21,25,31,19,26,20,16,12,6,14
2004,57,1,1449,88,0,30,62,11,23,17,24,16,21,24,24,6,7,21
2004,57,1,1451,83,0,22,53,11,19,28,37,10,34,16,10,7,3,15
2004,57,1,1452,51,0,17,54,5,19,12,22,17,21,7,12,9,7,15
2004,57,1,1453,75,0,30,56,13,22,2,4,11,27,19,17,5,3,10
2004,57,1,1454,85,0,32,56,14,21,7,11,10,23,23,20,4,5,25
2004,57,1,1456,82,0,29,58,3,19,21,33,15,25,19,19,9,2,24
2004,57,1,1457,70,0,25,55,6,19,14,21,6,15,18,14,19,3,21
2004,57,1,1462,93,0,36,63,11,23,10,16,10,16,22,10,9,2,14
2004,58,1,1177,57,0,23,59,4,14,7,8,15,22,9,13,12,1,13
2004,58,1,1182,70,0,24,51,9,23,13,20,11,25,16,16,1,7,13
2004,58,1,1211,70,0,25,51,7,19,13,21,13,32,21,17,9,7,14
2004,58,1,1221,68,0,22,58,5,17,19,27,17,28,10,17,9,6,22
2004,58,1,1232,72,0,23,54,10,21,16,22,16,20,11,10,7,1,18
2004,58,1,1246,61,0,23,56,4,17,11,15,9,24,12,13,9,5,17
2004,58,1,1264,65,0,21,47,6,11,17,21,10,23,13,19,12,7,17
2004,58,1,1310,79,0,30,64,9,22,10,12,16,19,15,16,9,6,20
2004,58,1,1350,75,0,27,55,9,16,12,21,16,20,15,16,10,8,25
2004,58,1,1361,67,0,24,61,4,14,15,22,20,24,15,14,10,6,13
2004,58,1,1374,68,0,24,61,3,12,17,24,18,26,14,14,11,2,11
2004,58,1,1387,60,0,18,42,4,9,20,28,9,28,8,16,6,0,14
